# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.2098886      4.2903556       ||    0.0299000      0.0016249      
atlas_exot_2016_27            EM2                                                         0.3770986      0.5728419       ||    0.0423000      0.0019203      
atlas_exot_2016_27            EM3                                                         -1.0000000     1.6421721       ||    0.0518000      0.0021145      
atlas_exot_2016_27            EM4                                                         0.2996655      0.3355375       ||    0.1137000      0.0030288      
atlas_exot_2016_27            EM5                                                         0.1337619      0.1899117       ||    0.0856000      0.0026693      
atlas_exot_2016_27            EM6                                                         0.1027945      0.1715586       ||    0.0500000      0.0020794      
atlas_exot_2016_27            EM7                                                         0.0953486      0.1338350       ||    0.0270000      0.0015464      
atlas_exot_2016_27            EM8                                                         0.1096624      0.1902404       ||    0.0145000      0.0011405      
atlas_exot_2016_27            EM9                                                         0.0920898      0.1129622       ||    0.0105000      0.0009725      
atlas_exot_2016_27            IM1                                                         0.7241955      1.2257141       ||    0.4355000      0.0047306      
atlas_exot_2016_27            IM2                                                         0.4560047      0.8161528       ||    0.4056000      0.0046847      
atlas_exot_2016_27            IM3                                                         0.2865934      0.5324412       ||    0.3632999      0.0045887      
atlas_exot_2016_27            IM4                                                         0.1767351      0.2960285       ||    0.3115000      0.0044185      
atlas_exot_2016_27            IM5                                                         0.0978640      0.2169657       ||    0.1978000      0.0038006      
atlas_exot_2016_27            IM6                                                         0.0842745      0.1735989       ||    0.1122000      0.0030113      
atlas_exot_2016_27            IM7                                                         0.0882410      0.1247417       ||    0.0622000      0.0023043      
atlas_exot_2016_27            IM8                                                         0.0971982      0.1425485       ||    0.0352000      0.0017583      
atlas_exot_2016_27            IM9                                                         0.1067780      0.1102754       ||    0.0207000      0.0013584      
atlas_exot_2016_27            IM10                                                        0.1502897      0.1634780       ||    0.0102000      0.0009587      

