# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.3925068      4.4452309       ||    0.0287000      0.0015930      
atlas_exot_2016_27            EM2                                                         0.3657319      0.5567992       ||    0.0436000      0.0019483      
atlas_exot_2016_27            EM3                                                         0.9988751      1.6318915       ||    0.0521000      0.0021203      
atlas_exot_2016_27            EM4                                                         0.3045988      0.3388593       ||    0.1128000      0.0030183      
atlas_exot_2016_27            EM5                                                         0.1335063      0.1898677       ||    0.0855000      0.0026679      
atlas_exot_2016_27            EM6                                                         0.1048869      0.1758234       ||    0.0488000      0.0020556      
atlas_exot_2016_27            EM7                                                         0.0970911      0.1366104       ||    0.0264000      0.0015296      
atlas_exot_2016_27            EM8                                                         0.1010000      0.1741590       ||    0.0158000      0.0011898      
atlas_exot_2016_27            EM9                                                         0.0952220      0.1153639       ||    0.0102000      0.0009587      
atlas_exot_2016_27            IM1                                                         0.7236960      1.2319818       ||    0.4346000      0.0047295      
atlas_exot_2016_27            IM2                                                         0.4572423      0.8141812       ||    0.4058999      0.0046853      
atlas_exot_2016_27            IM3                                                         0.2862883      0.5329553       ||    0.3623001      0.0045860      
atlas_exot_2016_27            IM4                                                         0.1780038      0.2963135       ||    0.3102000      0.0044134      
atlas_exot_2016_27            IM5                                                         0.0986281      0.2169946       ||    0.1974000      0.0037977      
atlas_exot_2016_27            IM6                                                         0.0841626      0.1751577       ||    0.1119000      0.0030077      
atlas_exot_2016_27            IM7                                                         0.0869341      0.1221486       ||    0.0631000      0.0023198      
atlas_exot_2016_27            IM8                                                         0.0932066      0.1367774       ||    0.0367000      0.0017939      
atlas_exot_2016_27            IM9                                                         0.1061099      0.1091145       ||    0.0209000      0.0013648      
atlas_exot_2016_27            IM10                                                        0.1430424      0.1555716       ||    0.0107000      0.0009816      

