# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.3039972      4.3634712       ||    0.0294000      0.0016117      
atlas_exot_2016_27            EM2                                                         0.3919462      0.5907670       ||    0.0410000      0.0018919      
atlas_exot_2016_27            EM3                                                         0.9803690      1.6038179       ||    0.0530000      0.0021375      
atlas_exot_2016_27            EM4                                                         0.3034251      0.3371898       ||    0.1127000      0.0030171      
atlas_exot_2016_27            EM5                                                         0.1382012      0.1965939       ||    0.0826000      0.0026264      
atlas_exot_2016_27            EM6                                                         0.1013099      0.1687164       ||    0.0508000      0.0020951      
atlas_exot_2016_27            EM7                                                         0.0916657      0.1290327       ||    0.0280000      0.0015740      
atlas_exot_2016_27            EM8                                                         0.1135016      0.1952430       ||    0.0141000      0.0011249      
atlas_exot_2016_27            EM9                                                         0.0895474      0.1094594       ||    0.0108000      0.0009862      
atlas_exot_2016_27            IM1                                                         0.7304195      1.2326118       ||    0.4325000      0.0047268      
atlas_exot_2016_27            IM2                                                         0.4562867      0.8207050       ||    0.4030999      0.0046801      
atlas_exot_2016_27            IM3                                                         0.2868367      0.5337464       ||    0.3621000      0.0045855      
atlas_exot_2016_27            IM4                                                         0.1781882      0.2978501       ||    0.3091000      0.0044091      
atlas_exot_2016_27            IM5                                                         0.0986614      0.2179914       ||    0.1964000      0.0037904      
atlas_exot_2016_27            IM6                                                         0.0829275      0.1713986       ||    0.1138000      0.0030299      
atlas_exot_2016_27            IM7                                                         0.0872159      0.1229553       ||    0.0630000      0.0023181      
atlas_exot_2016_27            IM8                                                         0.0978267      0.1429270       ||    0.0350000      0.0017534      
atlas_exot_2016_27            IM9                                                         0.1057746      0.1094331       ||    0.0209000      0.0013648      
atlas_exot_2016_27            IM10                                                        0.1509499      0.1646790       ||    0.0101000      0.0009540      

