# dataset name                analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
defaultset                    atlas_exot_2016_27            EM1                                                         4.4460396      4.5072340       ||    0.0283000      0.0015822      
defaultset                    atlas_exot_2016_27            EM2                                                         0.3820899      0.5769885       ||    0.0420000      0.0019138      
defaultset                    atlas_exot_2016_27            EM3                                                         0.9680096      1.5933642       ||    0.0533000      0.0021432      
defaultset                    atlas_exot_2016_27            EM4                                                         0.3021469      0.3357912       ||    0.1134000      0.0030253      
defaultset                    atlas_exot_2016_27            EM5                                                         0.1349414      0.1910104       ||    0.0848000      0.0026580      
defaultset                    atlas_exot_2016_27            EM6                                                         0.1045464      0.1746192       ||    0.0490000      0.0020596      
defaultset                    atlas_exot_2016_27            EM7                                                         0.0949678      0.1338017       ||    0.0270000      0.0015464      
defaultset                    atlas_exot_2016_27            EM8                                                         0.1027226      0.1790530       ||    0.0154000      0.0011749      
defaultset                    atlas_exot_2016_27            EM9                                                         0.1062236      0.1296492       ||    0.0091000      0.0009060      
defaultset                    atlas_exot_2016_27            IM1                                                         0.7308754      1.2330464       ||    0.4331000      0.0047276      
defaultset                    atlas_exot_2016_27            IM2                                                         0.4569064      0.8167300       ||    0.4047999      0.0046832      
defaultset                    atlas_exot_2016_27            IM3                                                         0.2866311      0.5324735       ||    0.3628000      0.0045874      
defaultset                    atlas_exot_2016_27            IM4                                                         0.1781507      0.2972754       ||    0.3095000      0.0044107      
defaultset                    atlas_exot_2016_27            IM5                                                         0.0993995      0.2187474       ||    0.1961000      0.0037882      
defaultset                    atlas_exot_2016_27            IM6                                                         0.0849611      0.1755497       ||    0.1113000      0.0030007      
defaultset                    atlas_exot_2016_27            IM7                                                         0.0883729      0.1242771       ||    0.0623000      0.0023061      
defaultset                    atlas_exot_2016_27            IM8                                                         0.0968507      0.1418380       ||    0.0353000      0.0017607      
defaultset                    atlas_exot_2016_27            IM9                                                         0.1109455      0.1148404       ||    0.0199000      0.0013325      
defaultset                    atlas_exot_2016_27            IM10                                                        0.1412114      0.1542127       ||    0.0108000      0.0009862      

