# dataset name                analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
defaultset                    atlas_exot_2016_27            EM1                                                         4.6334564      4.7301658       ||    0.0271000      0.0015492      
defaultset                    atlas_exot_2016_27            EM2                                                         0.3741369      0.5649487       ||    0.0429000      0.0019333      
defaultset                    atlas_exot_2016_27            EM3                                                         1.0000000      1.6303572       ||    0.0521000      0.0021203      
defaultset                    atlas_exot_2016_27            EM4                                                         0.2982366      0.3316824       ||    0.1148000      0.0030415      
defaultset                    atlas_exot_2016_27            EM5                                                         0.1370083      0.1938237       ||    0.0838000      0.0026437      
defaultset                    atlas_exot_2016_27            EM6                                                         0.1020648      0.1711401       ||    0.0501000      0.0020814      
defaultset                    atlas_exot_2016_27            EM7                                                         0.1000118      0.1405992       ||    0.0257000      0.0015098      
defaultset                    atlas_exot_2016_27            EM8                                                         0.1072173      0.1846087       ||    0.0149000      0.0011559      
defaultset                    atlas_exot_2016_27            EM9                                                         0.0942572      0.1152111       ||    0.0103000      0.0009633      
defaultset                    atlas_exot_2016_27            IM1                                                         0.7267057      1.2373278       ||    0.4324001      0.0047267      
defaultset                    atlas_exot_2016_27            IM2                                                         0.4567818      0.8167440       ||    0.4052998      0.0046842      
defaultset                    atlas_exot_2016_27            IM3                                                         0.2881626      0.5321980       ||    0.3623999      0.0045863      
defaultset                    atlas_exot_2016_27            IM4                                                         0.1786631      0.2968718       ||    0.3103000      0.0044138      
defaultset                    atlas_exot_2016_27            IM5                                                         0.0994515      0.2194749       ||    0.1955000      0.0037838      
defaultset                    atlas_exot_2016_27            IM6                                                         0.0845195      0.1749227       ||    0.1117000      0.0030054      
defaultset                    atlas_exot_2016_27            IM7                                                         0.0888106      0.1255833       ||    0.0616000      0.0022939      
defaultset                    atlas_exot_2016_27            IM8                                                         0.0955690      0.1395472       ||    0.0359000      0.0017750      
defaultset                    atlas_exot_2016_27            IM9                                                         0.1053860      0.1081896       ||    0.0210000      0.0013680      
defaultset                    atlas_exot_2016_27            IM10                                                        0.1434005      0.1548889       ||    0.0107000      0.0009816      

