# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.4255934      4.4691774       ||    0.0285000      0.0015876      
atlas_exot_2016_27            EM2                                                         0.3621099      0.5473195       ||    0.0441000      0.0019589      
atlas_exot_2016_27            EM3                                                         1.0435753      1.7121434       ||    0.0496000      0.0020715      
atlas_exot_2016_27            EM4                                                         0.2995059      0.3332514       ||    0.1142000      0.0030346      
atlas_exot_2016_27            EM5                                                         0.1341082      0.1920624       ||    0.0847000      0.0026565      
atlas_exot_2016_27            EM6                                                         0.1023576      0.1707241       ||    0.0503000      0.0020853      
atlas_exot_2016_27            EM7                                                         0.1000000      0.1409475       ||    0.0256000      0.0015069      
atlas_exot_2016_27            EM8                                                         0.1081366      0.1865438       ||    0.0147000      0.0011482      
atlas_exot_2016_27            EM9                                                         0.0964046      0.1179255       ||    0.0100000      0.0009493      
atlas_exot_2016_27            IM1                                                         0.7269601      1.2367640       ||    0.4320001      0.0047262      
atlas_exot_2016_27            IM2                                                         0.4578751      0.8180907       ||    0.4034999      0.0046808      
atlas_exot_2016_27            IM3                                                         0.2880950      0.5370292       ||    0.3593999      0.0045780      
atlas_exot_2016_27            IM4                                                         0.1789288      0.2967308       ||    0.3098000      0.0044119      
atlas_exot_2016_27            IM5                                                         0.0995156      0.2191146       ||    0.1956000      0.0037845      
atlas_exot_2016_27            IM6                                                         0.0854024      0.1764409       ||    0.1109000      0.0029960      
atlas_exot_2016_27            IM7                                                         0.0906282      0.1271354       ||    0.0606000      0.0022764      
atlas_exot_2016_27            IM8                                                         0.0973509      0.1432286       ||    0.0350000      0.0017534      
atlas_exot_2016_27            IM9                                                         0.1084983      0.1123273       ||    0.0203000      0.0013455      
atlas_exot_2016_27            IM10                                                        0.1484025      0.1617802       ||    0.0103000      0.0009633      

