# dataset name                analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
defaultset                    atlas_exot_2016_27            EM1                                                         4.5300554      4.5866613       ||    0.0278000      0.0015685      
defaultset                    atlas_exot_2016_27            EM2                                                         0.3785539      0.5704024       ||    0.0424000      0.0019225      
defaultset                    atlas_exot_2016_27            EM3                                                         1.0000000      1.6257646       ||    0.0521000      0.0021203      
defaultset                    atlas_exot_2016_27            EM4                                                         0.2984561      0.3339596       ||    0.1147000      0.0030403      
defaultset                    atlas_exot_2016_27            EM5                                                         0.1357167      0.1911676       ||    0.0849000      0.0026594      
defaultset                    atlas_exot_2016_27            EM6                                                         0.1055031      0.1753376       ||    0.0489000      0.0020576      
defaultset                    atlas_exot_2016_27            EM7                                                         0.0984317      0.1389117       ||    0.0260000      0.0015183      
defaultset                    atlas_exot_2016_27            EM8                                                         0.1051808      0.1807768       ||    0.0152000      0.0011673      
defaultset                    atlas_exot_2016_27            EM9                                                         0.0931691      0.1135273       ||    0.0104000      0.0009679      
defaultset                    atlas_exot_2016_27            IM1                                                         0.7299213      1.2326410       ||    0.4333001      0.0047279      
defaultset                    atlas_exot_2016_27            IM2                                                         0.4571211      0.8167348       ||    0.4054999      0.0046845      
defaultset                    atlas_exot_2016_27            IM3                                                         0.2855547      0.5317621       ||    0.3630998      0.0045882      
defaultset                    atlas_exot_2016_27            IM4                                                         0.1772593      0.2950134       ||    0.3110000      0.0044166      
defaultset                    atlas_exot_2016_27            IM5                                                         0.0997542      0.2191383       ||    0.1963000      0.0037897      
defaultset                    atlas_exot_2016_27            IM6                                                         0.0851744      0.1755495       ||    0.1114000      0.0030019      
defaultset                    atlas_exot_2016_27            IM7                                                         0.0876133      0.1238757       ||    0.0625000      0.0023095      
defaultset                    atlas_exot_2016_27            IM8                                                         0.0933875      0.1375563       ||    0.0365000      0.0017892      
defaultset                    atlas_exot_2016_27            IM9                                                         0.1036826      0.1075382       ||    0.0213000      0.0013776      
defaultset                    atlas_exot_2016_27            IM10                                                        0.1401591      0.1534116       ||    0.0109000      0.0009907      

