# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.8028056      4.8573218       ||    0.0263000      0.0015268      
atlas_exot_2016_27            EM2                                                         0.3475831      0.5296464       ||    0.0458000      0.0019946      
atlas_exot_2016_27            EM3                                                         1.0580313      1.7211456       ||    0.0494000      0.0020675      
atlas_exot_2016_27            EM4                                                         0.2948165      0.3280241       ||    0.1165000      0.0030610      
atlas_exot_2016_27            EM5                                                         0.1329434      0.1881572       ||    0.0863000      0.0026792      
atlas_exot_2016_27            EM6                                                         0.1062932      0.1770586       ||    0.0484000      0.0020476      
atlas_exot_2016_27            EM7                                                         0.0956695      0.1342797       ||    0.0268000      0.0015409      
atlas_exot_2016_27            EM8                                                         0.1078816      0.1872084       ||    0.0147000      0.0011482      
atlas_exot_2016_27            EM9                                                         0.0886024      0.1085770       ||    0.0109000      0.0009907      
atlas_exot_2016_27            IM1                                                         0.7221584      1.2221299       ||    0.4353998      0.0047305      
atlas_exot_2016_27            IM2                                                         0.4499826      0.8074811       ||    0.4091000      0.0046910      
atlas_exot_2016_27            IM3                                                         0.2868628      0.5306036       ||    0.3632999      0.0045887      
atlas_exot_2016_27            IM4                                                         0.1772381      0.2932734       ||    0.3139000      0.0044277      
atlas_exot_2016_27            IM5                                                         0.0984076      0.2172966       ||    0.1974000      0.0037977      
atlas_exot_2016_27            IM6                                                         0.0850585      0.1760676       ||    0.1111000      0.0029983      
atlas_exot_2016_27            IM7                                                         0.0872664      0.1232050       ||    0.0627000      0.0023130      
atlas_exot_2016_27            IM8                                                         0.0953003      0.1396349       ||    0.0359000      0.0017750      
atlas_exot_2016_27            IM9                                                         0.1041446      0.1074109       ||    0.0212000      0.0013744      
atlas_exot_2016_27            IM10                                                        0.1478981      0.1618673       ||    0.0103000      0.0009633      

