# dataset name                analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
defaultset                    atlas_exot_2016_27            EM1                                                         4.5505509      4.5855850       ||    0.0278000      0.0015685      
defaultset                    atlas_exot_2016_27            EM2                                                         0.3612025      0.5463885       ||    0.0442000      0.0019610      
defaultset                    atlas_exot_2016_27            EM3                                                         1.0417061      1.7026451       ||    0.0500000      0.0020794      
defaultset                    atlas_exot_2016_27            EM4                                                         0.3026459      0.3385045       ||    0.1131000      0.0030218      
defaultset                    atlas_exot_2016_27            EM5                                                         0.1327053      0.1879696       ||    0.0861000      0.0026764      
defaultset                    atlas_exot_2016_27            EM6                                                         0.1045127      0.1749685       ||    0.0491000      0.0020616      
defaultset                    atlas_exot_2016_27            EM7                                                         0.0935218      0.1319815       ||    0.0273000      0.0015548      
defaultset                    atlas_exot_2016_27            EM8                                                         0.1117729      0.1930682       ||    0.0142000      0.0011288      
defaultset                    atlas_exot_2016_27            EM9                                                         0.1007604      0.1235050       ||    0.0096000      0.0009303      
defaultset                    atlas_exot_2016_27            IM1                                                         0.7259505      1.2326875       ||    0.4331999      0.0047277      
defaultset                    atlas_exot_2016_27            IM2                                                         0.4578697      0.8146709       ||    0.4054000      0.0046843      
defaultset                    atlas_exot_2016_27            IM3                                                         0.2874557      0.5351522       ||    0.3612001      0.0045830      
defaultset                    atlas_exot_2016_27            IM4                                                         0.1767614      0.2957738       ||    0.3112000      0.0044173      
defaultset                    atlas_exot_2016_27            IM5                                                         0.0975451      0.2165037       ||    0.1981000      0.0038027      
defaultset                    atlas_exot_2016_27            IM6                                                         0.0843525      0.1744729       ||    0.1120000      0.0030089      
defaultset                    atlas_exot_2016_27            IM7                                                         0.0869635      0.1232534       ||    0.0629000      0.0023164      
defaultset                    atlas_exot_2016_27            IM8                                                         0.0964073      0.1407183       ||    0.0356000      0.0017679      
defaultset                    atlas_exot_2016_27            IM9                                                         0.1039985      0.1071919       ||    0.0214000      0.0013807      
defaultset                    atlas_exot_2016_27            IM10                                                        0.1296658      0.1415905       ||    0.0118000      0.0010303      

