# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.0291266      4.0951409       ||    0.0312000      0.0016588      
atlas_exot_2016_27            EM2                                                         0.3977760      0.6026569       ||    0.0402000      0.0018741      
atlas_exot_2016_27            EM3                                                         0.9886609      1.6172813       ||    0.0525000      0.0021280      
atlas_exot_2016_27            EM4                                                         0.2967800      0.3303093       ||    0.1152000      0.0030461      
atlas_exot_2016_27            EM5                                                         0.1372510      0.1948159       ||    0.0834000      0.0026379      
atlas_exot_2016_27            EM6                                                         0.1055241      0.1753096       ||    0.0488000      0.0020556      
atlas_exot_2016_27            EM7                                                         0.1015182      0.1441019       ||    0.0251000      0.0014925      
atlas_exot_2016_27            EM8                                                         0.1034130      0.1785619       ||    0.0154000      0.0011749      
atlas_exot_2016_27            EM9                                                         0.1026549      0.1254233       ||    0.0094000      0.0009207      
atlas_exot_2016_27            IM1                                                         0.7265132      1.2288255       ||    0.4329000      0.0047273      
atlas_exot_2016_27            IM2                                                         0.4618758      0.8251340       ||    0.4017000      0.0046774      
atlas_exot_2016_27            IM3                                                         0.2873506      0.5338102       ||    0.3615000      0.0045838      
atlas_exot_2016_27            IM4                                                         0.1791852      0.2980138       ||    0.3090000      0.0044087      
atlas_exot_2016_27            IM5                                                         -1.0000000     0.2214879       ||    0.1938000      0.0037713      
atlas_exot_2016_27            IM6                                                         0.0857433      0.1769745       ||    0.1104000      0.0029900      
atlas_exot_2016_27            IM7                                                         0.0883316      0.1254178       ||    0.0616000      0.0022939      
atlas_exot_2016_27            IM8                                                         0.0937966      0.1371485       ||    0.0365000      0.0017892      
atlas_exot_2016_27            IM9                                                         0.1047220      0.1081488       ||    0.0211000      0.0013712      
atlas_exot_2016_27            IM10                                                        0.1304012      0.1431269       ||    0.0117000      0.0010260      

