# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.3963094      4.4656659       ||    0.0286000      0.0015903      
atlas_exot_2016_27            EM2                                                         0.3901242      0.5913000       ||    0.0410000      0.0018919      
atlas_exot_2016_27            EM3                                                         1.0016147      1.6401143       ||    0.0519000      0.0021164      
atlas_exot_2016_27            EM4                                                         0.2939090      0.3283134       ||    0.1166000      0.0030621      
atlas_exot_2016_27            EM5                                                         0.1357356      0.1936547       ||    0.0837000      0.0026423      
atlas_exot_2016_27            EM6                                                         0.1056185      0.1749321       ||    0.0490000      0.0020596      
atlas_exot_2016_27            EM7                                                         0.0967839      0.1363549       ||    0.0265000      0.0015324      
atlas_exot_2016_27            EM8                                                         0.1041059      0.1795129       ||    0.0153000      0.0011711      
atlas_exot_2016_27            EM9                                                         0.0987541      0.1214474       ||    0.0098000      0.0009399      
atlas_exot_2016_27            IM1                                                         0.7257406      1.2336467       ||    0.4329000      0.0047273      
atlas_exot_2016_27            IM2                                                         0.4583600      0.8171678       ||    0.4043000      0.0046823      
atlas_exot_2016_27            IM3                                                         0.2862041      0.5314218       ||    0.3632999      0.0045887      
atlas_exot_2016_27            IM4                                                         0.1771361      0.2954404       ||    0.3114000      0.0044181      
atlas_exot_2016_27            IM5                                                         0.0995908      0.2199608       ||    0.1948000      0.0037787      
atlas_exot_2016_27            IM6                                                         0.0847888      0.1756194       ||    0.1111000      0.0029983      
atlas_exot_2016_27            IM7                                                         0.0881949      0.1250881       ||    0.0621000      0.0023026      
atlas_exot_2016_27            IM8                                                         0.0960819      0.1401526       ||    0.0356000      0.0017679      
atlas_exot_2016_27            IM9                                                         0.1085737      0.1120563       ||    0.0203000      0.0013455      
atlas_exot_2016_27            IM10                                                        0.1447091      0.1592028       ||    0.0105000      0.0009725      

