# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.4905525      4.5425675       ||    0.0281000      0.0015767      
atlas_exot_2016_27            EM2                                                         0.3665814      0.5555126       ||    0.0436000      0.0019483      
atlas_exot_2016_27            EM3                                                         1.0016566      1.6413646       ||    0.0517000      0.0021126      
atlas_exot_2016_27            EM4                                                         0.3008624      0.3355430       ||    0.1140000      0.0030322      
atlas_exot_2016_27            EM5                                                         0.1334743      0.1898832       ||    0.0852000      0.0026636      
atlas_exot_2016_27            EM6                                                         0.1072686      0.1784004       ||    0.0481000      0.0020416      
atlas_exot_2016_27            EM7                                                         0.0933357      0.1321760       ||    0.0274000      0.0015575      
atlas_exot_2016_27            EM8                                                         0.1033108      0.1789192       ||    0.0154000      0.0011749      
atlas_exot_2016_27            EM9                                                         0.0886244      0.1084117       ||    0.0109000      0.0009907      
atlas_exot_2016_27            IM1                                                         0.7245574      1.2258119       ||    0.4346999      0.0047296      
atlas_exot_2016_27            IM2                                                         0.4558731      0.8119782       ||    0.4065998      0.0046865      
atlas_exot_2016_27            IM3                                                         0.2865829      0.5314331       ||    0.3630000      0.0045879      
atlas_exot_2016_27            IM4                                                         0.1774046      0.2950315       ||    0.3113000      0.0044177      
atlas_exot_2016_27            IM5                                                         0.0984434      0.2177250       ||    0.1973000      0.0037969      
atlas_exot_2016_27            IM6                                                         0.0843698      0.1741999       ||    0.1121000      0.0030101      
atlas_exot_2016_27            IM7                                                         0.0855467      0.1210230       ||    0.0640000      0.0023352      
atlas_exot_2016_27            IM8                                                         0.0933993      0.1369755       ||    0.0366000      0.0017916      
atlas_exot_2016_27            IM9                                                         0.1037792      0.1078076       ||    0.0212000      0.0013744      
atlas_exot_2016_27            IM10                                                        0.1482391      0.1618680       ||    0.0103000      0.0009633      

