# dataset name                analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
defaultset                    atlas_exot_2016_27            EM1                                                         4.3372730      4.4300820       ||    0.0290000      0.0016010      
defaultset                    atlas_exot_2016_27            EM2                                                         0.3710116      0.5589675       ||    0.0433000      0.0019419      
defaultset                    atlas_exot_2016_27            EM3                                                         1.0498389      1.7026316       ||    0.0497000      0.0020735      
defaultset                    atlas_exot_2016_27            EM4                                                         0.2973109      0.3316449       ||    0.1151000      0.0030449      
defaultset                    atlas_exot_2016_27            EM5                                                         0.1374076      0.1945664       ||    0.0834000      0.0026379      
defaultset                    atlas_exot_2016_27            EM6                                                         0.1034679      0.1711423       ||    0.0500000      0.0020794      
defaultset                    atlas_exot_2016_27            EM7                                                         0.0962651      0.1346716       ||    0.0268000      0.0015409      
defaultset                    atlas_exot_2016_27            EM8                                                         0.1154627      0.1990004       ||    0.0138000      0.0011131      
defaultset                    atlas_exot_2016_27            EM9                                                         0.0942963      0.1157812       ||    0.0102000      0.0009587      
defaultset                    atlas_exot_2016_27            IM1                                                         0.7297485      1.2373336       ||    0.4318000      0.0047259      
defaultset                    atlas_exot_2016_27            IM2                                                         0.4599308      0.8201819       ||    0.4028000      0.0046795      
defaultset                    atlas_exot_2016_27            IM3                                                         0.2886410      0.5372498       ||    0.3595000      0.0045783      
defaultset                    atlas_exot_2016_27            IM4                                                         0.1780368      0.2971214       ||    0.3098000      0.0044119      
defaultset                    atlas_exot_2016_27            IM5                                                         0.0996090      0.2202443       ||    0.1947000      0.0037779      
defaultset                    atlas_exot_2016_27            IM6                                                         0.0846022      0.1753648       ||    0.1113000      0.0030007      
defaultset                    atlas_exot_2016_27            IM7                                                         0.0894157      0.1265268       ||    0.0613000      0.0022887      
defaultset                    atlas_exot_2016_27            IM8                                                         0.0992051      0.1451331       ||    0.0345000      0.0017413      
defaultset                    atlas_exot_2016_27            IM9                                                         0.1064214      0.1095752       ||    0.0207000      0.0013584      
defaultset                    atlas_exot_2016_27            IM10                                                        0.1452072      0.1591085       ||    0.0105000      0.0009725      

