# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.7048269      4.7451416       ||    0.0268000      0.0015409      
atlas_exot_2016_27            EM2                                                         0.3640069      0.5560264       ||    0.0436000      0.0019483      
atlas_exot_2016_27            EM3                                                         1.0311027      1.6885215       ||    0.0504000      0.0020873      
atlas_exot_2016_27            EM4                                                         0.3006271      0.3343263       ||    0.1139000      0.0030311      
atlas_exot_2016_27            EM5                                                         0.1317182      0.1865553       ||    0.0870000      0.0026890      
atlas_exot_2016_27            EM6                                                         0.1086294      0.1807982       ||    0.0474000      0.0020274      
atlas_exot_2016_27            EM7                                                         0.0966771      0.1358989       ||    0.0265000      0.0015324      
atlas_exot_2016_27            EM8                                                         0.0994617      0.1720770       ||    0.0160000      0.0011972      
atlas_exot_2016_27            EM9                                                         0.0912490      0.1112708       ||    0.0106000      0.0009771      
atlas_exot_2016_27            IM1                                                         0.7279245      1.2307937       ||    0.4327998      0.0047272      
atlas_exot_2016_27            IM2                                                         0.4533242      0.8134833       ||    0.4060001      0.0046854      
atlas_exot_2016_27            IM3                                                         0.2871197      0.5326229       ||    0.3623999      0.0045863      
atlas_exot_2016_27            IM4                                                         0.1770201      0.2955771       ||    0.3120000      0.0044204      
atlas_exot_2016_27            IM5                                                         0.0979479      0.2167912       ||    0.1981000      0.0038027      
atlas_exot_2016_27            IM6                                                         0.0853549      0.1762782       ||    0.1111000      0.0029983      
atlas_exot_2016_27            IM7                                                         0.0856926      0.1215123       ||    0.0637000      0.0023301      
atlas_exot_2016_27            IM8                                                         0.0921723      0.1340284       ||    0.0372000      0.0018056      
atlas_exot_2016_27            IM9                                                         0.1040215      0.1076531       ||    0.0212000      0.0013744      
atlas_exot_2016_27            IM10                                                        0.1444134      0.1581199       ||    0.0106000      0.0009771      

