# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.4839606      4.5569010       ||    0.0281000      0.0015767      
atlas_exot_2016_27            EM2                                                         0.3570090      0.5429107       ||    0.0447000      0.0019716      
atlas_exot_2016_27            EM3                                                         1.0056763      1.6594527       ||    0.0513000      0.0021048      
atlas_exot_2016_27            EM4                                                         0.2965507      0.3307980       ||    0.1158000      0.0030530      
atlas_exot_2016_27            EM5                                                         0.1370949      0.1949529       ||    0.0835000      0.0026394      
atlas_exot_2016_27            EM6                                                         0.1053741      0.1769165       ||    0.0485000      0.0020496      
atlas_exot_2016_27            EM7                                                         0.0943927      0.1328592       ||    0.0271000      0.0015492      
atlas_exot_2016_27            EM8                                                         0.1037483      0.1788021       ||    0.0154000      0.0011749      
atlas_exot_2016_27            EM9                                                         0.1088899      0.1323353       ||    0.0089000      0.0008961      
atlas_exot_2016_27            IM1                                                         0.7276644      1.2250754       ||    0.4350001      0.0047300      
atlas_exot_2016_27            IM2                                                         0.4561206      0.8125864       ||    0.4069000      0.0046871      
atlas_exot_2016_27            IM3                                                         0.2871417      0.5334917       ||    0.3621999      0.0045857      
atlas_exot_2016_27            IM4                                                         0.1779186      0.2958135       ||    0.3109000      0.0044162      
atlas_exot_2016_27            IM5                                                         0.0997424      0.2199269       ||    0.1951000      0.0037809      
atlas_exot_2016_27            IM6                                                         0.0843753      0.1745165       ||    0.1116000      0.0030042      
atlas_exot_2016_27            IM7                                                         0.0867652      0.1230886       ||    0.0631000      0.0023198      
atlas_exot_2016_27            IM8                                                         0.0948127      0.1392246       ||    0.0360000      0.0017774      
atlas_exot_2016_27            IM9                                                         0.1070160      0.1104603       ||    0.0206000      0.0013552      
atlas_exot_2016_27            IM10                                                        0.1311683      0.1428133       ||    0.0117000      0.0010260      

