# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.5957241      4.6544049       ||    0.0274000      0.0015575      
atlas_exot_2016_27            EM2                                                         0.3554103      0.5385392       ||    0.0450000      0.0019779      
atlas_exot_2016_27            EM3                                                         -1.0000000     1.6254152       ||    0.0521000      0.0021203      
atlas_exot_2016_27            EM4                                                         0.3016580      0.3364554       ||    0.1135000      0.0030264      
atlas_exot_2016_27            EM5                                                         0.1341245      0.1905663       ||    0.0850000      0.0026608      
atlas_exot_2016_27            EM6                                                         0.1028466      0.1714687       ||    0.0500000      0.0020794      
atlas_exot_2016_27            EM7                                                         0.0977234      0.1376071       ||    0.0262000      0.0015240      
atlas_exot_2016_27            EM8                                                         0.1087298      0.1887534       ||    0.0146000      0.0011444      
atlas_exot_2016_27            EM9                                                         0.0922053      0.1125960       ||    0.0105000      0.0009725      
atlas_exot_2016_27            IM1                                                         0.7271941      1.2254302       ||    0.4350001      0.0047300      
atlas_exot_2016_27            IM2                                                         0.4550456      0.8091741       ||    0.4076000      0.0046883      
atlas_exot_2016_27            IM3                                                         0.2869496      0.5320808       ||    0.3625999      0.0045868      
atlas_exot_2016_27            IM4                                                         0.1780681      0.2956514       ||    0.3105000      0.0044146      
atlas_exot_2016_27            IM5                                                         0.0983580      0.2179304       ||    0.1970000      0.0037948      
atlas_exot_2016_27            IM6                                                         0.0843070      0.1746514       ||    0.1120000      0.0030089      
atlas_exot_2016_27            IM7                                                         0.0888116      0.1245299       ||    0.0620000      0.0023009      
atlas_exot_2016_27            IM8                                                         0.0959916      0.1392899       ||    0.0358000      0.0017726      
atlas_exot_2016_27            IM9                                                         0.1036624      0.1081533       ||    0.0212000      0.0013744      
atlas_exot_2016_27            IM10                                                        0.1434805      0.1552722       ||    0.0107000      0.0009816      

