# dataset name                analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
defaultset                    atlas_exot_2016_27            EM1                                                         4.4433420      4.5046622       ||    0.0283000      0.0015822      
defaultset                    atlas_exot_2016_27            EM2                                                         0.3730970      0.5637766       ||    0.0429000      0.0019333      
defaultset                    atlas_exot_2016_27            EM3                                                         1.0206116      1.6705484       ||    0.0509000      0.0020970      
defaultset                    atlas_exot_2016_27            EM4                                                         0.2983099      0.3333143       ||    0.1146000      0.0030392      
defaultset                    atlas_exot_2016_27            EM5                                                         0.1344774      0.1923245       ||    0.0845000      0.0026537      
defaultset                    atlas_exot_2016_27            EM6                                                         0.1044932      0.1743768       ||    0.0492000      0.0020636      
defaultset                    atlas_exot_2016_27            EM7                                                         0.1019352      0.1433796       ||    0.0252000      0.0014954      
defaultset                    atlas_exot_2016_27            EM8                                                         0.1001481      0.1733499       ||    0.0159000      0.0011935      
defaultset                    atlas_exot_2016_27            EM9                                                         0.0969963      0.1182539       ||    0.0100000      0.0009493      
defaultset                    atlas_exot_2016_27            IM1                                                         0.7303075      1.2356443       ||    0.4318999      0.0047260      
defaultset                    atlas_exot_2016_27            IM2                                                         0.4575380      0.8175829       ||    0.4036001      0.0046810      
defaultset                    atlas_exot_2016_27            IM3                                                         0.2880388      0.5350712       ||    0.3606999      0.0045816      
defaultset                    atlas_exot_2016_27            IM4                                                         0.1792198      0.2971944       ||    0.3098000      0.0044119      
defaultset                    atlas_exot_2016_27            IM5                                                         -1.0000000     0.2195317       ||    0.1952000      0.0037816      
defaultset                    atlas_exot_2016_27            IM6                                                         0.0854372      0.1764212       ||    0.1107000      0.0029936      
defaultset                    atlas_exot_2016_27            IM7                                                         0.0890209      0.1257501       ||    0.0615000      0.0022922      
defaultset                    atlas_exot_2016_27            IM8                                                         0.0940624      0.1373133       ||    0.0363000      0.0017845      
defaultset                    atlas_exot_2016_27            IM9                                                         0.1076443      0.1121391       ||    0.0204000      0.0013488      
defaultset                    atlas_exot_2016_27            IM10                                                        0.1469479      0.1604308       ||    0.0104000      0.0009679      

