# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.4156220      4.4783161       ||    0.0286000      0.0015903      
atlas_exot_2016_27            EM2                                                         0.3725541      0.5663022       ||    0.0429000      0.0019333      
atlas_exot_2016_27            EM3                                                         0.9736995      1.5945237       ||    0.0534000      0.0021451      
atlas_exot_2016_27            EM4                                                         0.3104010      0.3466702       ||    0.1103000      0.0029888      
atlas_exot_2016_27            EM5                                                         0.1327672      0.1891672       ||    0.0857000      0.0026707      
atlas_exot_2016_27            EM6                                                         0.1032685      0.1742173       ||    0.0493000      0.0020656      
atlas_exot_2016_27            EM7                                                         0.0922187      0.1293552       ||    0.0278000      0.0015685      
atlas_exot_2016_27            EM8                                                         0.1066032      0.1849667       ||    0.0149000      0.0011559      
atlas_exot_2016_27            EM9                                                         0.0969561      0.1181713       ||    0.0100000      0.0009493      
atlas_exot_2016_27            IM1                                                         0.7238369      1.2342998       ||    0.4333999      0.0047280      
atlas_exot_2016_27            IM2                                                         0.4563822      0.8181292       ||    0.4047999      0.0046832      
atlas_exot_2016_27            IM3                                                         0.2858850      0.5345918       ||    0.3619000      0.0045849      
atlas_exot_2016_27            IM4                                                         0.1779392      0.2977671       ||    0.3085000      0.0044067      
atlas_exot_2016_27            IM5                                                         0.0977916      0.2171971       ||    0.1982000      0.0038035      
atlas_exot_2016_27            IM6                                                         0.0838631      0.1733198       ||    0.1125000      0.0030148      
atlas_exot_2016_27            IM7                                                         0.0860527      0.1225560       ||    0.0632000      0.0023215      
atlas_exot_2016_27            IM8                                                         0.0968262      0.1408931       ||    0.0354000      0.0017631      
atlas_exot_2016_27            IM9                                                         0.1077341      0.1107318       ||    0.0205000      0.0013520      
atlas_exot_2016_27            IM10                                                        0.1462560      0.1589530       ||    0.0105000      0.0009725      

