# dataset name                analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
defaultset                    atlas_exot_2016_27            EM1                                                         4.3667606      4.4526771       ||    0.0288000      0.0015957      
defaultset                    atlas_exot_2016_27            EM2                                                         0.3590153      0.5441891       ||    0.0445000      0.0019674      
defaultset                    atlas_exot_2016_27            EM3                                                         1.0237411      1.6781711       ||    0.0504000      0.0020873      
defaultset                    atlas_exot_2016_27            EM4                                                         0.2988319      0.3331729       ||    0.1146000      0.0030392      
defaultset                    atlas_exot_2016_27            EM5                                                         0.1354504      0.1927742       ||    0.0843000      0.0026508      
defaultset                    atlas_exot_2016_27            EM6                                                         0.1083426      0.1806339       ||    0.0475000      0.0020294      
defaultset                    atlas_exot_2016_27            EM7                                                         0.0970620      0.1361704       ||    0.0265000      0.0015324      
defaultset                    atlas_exot_2016_27            EM8                                                         0.1023044      0.1755570       ||    0.0157000      0.0011861      
defaultset                    atlas_exot_2016_27            EM9                                                         0.0961974      0.1170645       ||    0.0101000      0.0009540      
defaultset                    atlas_exot_2016_27            IM1                                                         0.7262802      1.2333308       ||    0.4335999      0.0047282      
defaultset                    atlas_exot_2016_27            IM2                                                         0.4561241      0.8180711       ||    0.4047999      0.0046832      
defaultset                    atlas_exot_2016_27            IM3                                                         0.2874674      0.5361561       ||    0.3603001      0.0045805      
defaultset                    atlas_exot_2016_27            IM4                                                         0.1782416      0.2968893       ||    0.3099000      0.0044123      
defaultset                    atlas_exot_2016_27            IM5                                                         0.1000067      0.2194267       ||    0.1953000      0.0037823      
defaultset                    atlas_exot_2016_27            IM6                                                         0.0850793      0.1762766       ||    0.1110000      0.0029971      
defaultset                    atlas_exot_2016_27            IM7                                                         0.0861882      0.1219576       ||    0.0635000      0.0023267      
defaultset                    atlas_exot_2016_27            IM8                                                         0.0920363      0.1356639       ||    0.0370000      0.0018010      
defaultset                    atlas_exot_2016_27            IM9                                                         0.1036504      0.1072857       ||    0.0213000      0.0013776      
defaultset                    atlas_exot_2016_27            IM10                                                        0.1365407      0.1494887       ||    0.0112000      0.0010041      

