# analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
atlas_exot_2016_27            EM1                                                         4.4859988      4.5405999       ||    0.0281000      0.0015767      
atlas_exot_2016_27            EM2                                                         0.3627707      0.5479072       ||    0.0442000      0.0019610      
atlas_exot_2016_27            EM3                                                         0.9884587      1.6230323       ||    0.0523000      0.0021241      
atlas_exot_2016_27            EM4                                                         0.3094531      0.3435620       ||    0.1111000      0.0029983      
atlas_exot_2016_27            EM5                                                         0.1328921      0.1889832       ||    0.0857000      0.0026707      
atlas_exot_2016_27            EM6                                                         0.1060598      0.1769341       ||    0.0484000      0.0020476      
atlas_exot_2016_27            EM7                                                         0.0991385      0.1393194       ||    0.0259000      0.0015155      
atlas_exot_2016_27            EM8                                                         0.1051598      0.1809213       ||    0.0152000      0.0011673      
atlas_exot_2016_27            EM9                                                         0.0907924      0.1117476       ||    0.0106000      0.0009771      
atlas_exot_2016_27            IM1                                                         0.7315001      1.2367668       ||    0.4320999      0.0047263      
atlas_exot_2016_27            IM2                                                         0.4590391      0.8179425       ||    0.4039998      0.0046817      
atlas_exot_2016_27            IM3                                                         0.2894229      0.5348797       ||    0.3597999      0.0045791      
atlas_exot_2016_27            IM4                                                         0.1799568      0.2998278       ||    0.3075000      0.0044028      
atlas_exot_2016_27            IM5                                                         0.0987336      0.2186107       ||    0.1964000      0.0037904      
atlas_exot_2016_27            IM6                                                         0.0853088      0.1767786       ||    0.1107000      0.0029936      
atlas_exot_2016_27            IM7                                                         0.0881770      0.1246116       ||    0.0623000      0.0023061      
atlas_exot_2016_27            IM8                                                         0.0937939      0.1371801       ||    0.0364000      0.0017869      
atlas_exot_2016_27            IM9                                                         0.1037610      0.1079899       ||    0.0212000      0.0013744      
atlas_exot_2016_27            IM10                                                        0.1444761      0.1573754       ||    0.0106000      0.0009771      

